id,logit_score
130,0.0338185822983
131,0.105467682573
132,0.0234803650241
133,0.010459030195
134,0.00448415936946
135,0.00900403181921
136,0.00774398881842
137,0.00855107478391
138,0.0113440722436
139,0.0291570929159
140,0.028768801638
141,0.00574718366546
142,0.0151532499638
143,0.00943125477521
144,0.00760111600325
145,0.00446180709072
146,0.00454700524951
147,0.00531512268645
148,0.00941367572908
149,0.00533374863183
150,0.0249504653764
151,0.00584167246421
152,0.0884140295401
153,0.951707581842
154,0.00526997010339
155,0.00839723475028
156,0.0048160911173
157,0.00424070960743
158,0.0192082758803
159,0.00386991158713
160,0.00495097768691
161,0.00533298390086
162,0.0120939950297
163,0.0129699246413
164,0.023245108424
165,0.0109684390281
166,0.0149883140277
167,0.00642182915253
168,0.00952552080519
169,0.12527138499
170,0.0109921662122
171,0.205709842403
172,0.0056760333689
173,0.00785152019002
174,0.024242787167
175,0.00817701090552
176,0.0269559677364
177,0.00664466172224
178,0.00379415261671
179,0.0185633254496
180,0.0647767214499
181,0.0149749743015
182,0.0667955342474
183,0.22273496129
184,0.0205241639005
185,0.00903343926977
186,0.0100524485314
187,0.0162775880953
188,0.0127479151011
189,0.0108070328789
190,0.0573859541502
191,0.0131185780355
192,0.0113440973771
193,0.00693471511729
194,0.00571456174024
195,0.0110287454229
196,0.013986394187
197,0.00919968433135
198,0.00926038930295
199,0.0127223632637
200,0.00391237379258
201,0.0438203512041
202,0.0127735374622
203,0.0225574703467
204,0.0900121399655
205,0.0229979311388
206,0.0151453909715
207,0.00328048455778
208,0.0126021030256
209,0.0234863291453
210,0.0157111544644
211,0.0105464744526
212,0.0139053553031
213,0.0224048275921
214,0.00796643250138
215,0.00825393773835
216,0.00903598008744
217,0.0278779672051
218,0.0308720519069
219,0.0100654105973
220,0.00433503685984
221,0.0154996475668
222,0.00587478649028
223,0.011838631706
224,0.0127756289656
225,0.619049850323
226,0.00402432060103
227,0.00742245860589
228,0.00660767565315
229,0.0166438552715
230,0.00638188011347
231,0.00281545698519
232,0.0606653283927
233,0.049727698041
234,0.0105446914636
235,0.00702620488074
236,0.00311170240012
237,0.00960633441609
238,0.00378460868464
239,0.0119717305109
240,0.00948052519713
241,0.0037613271588
242,0.0503294911353
243,0.0156917955474
244,0.00595486006265
245,0.00999238439709
246,0.0360332634457
247,0.00860239824371
248,0.00529379547671
249,0.0104383636226
250,0.0539295778745
251,0.0051635491984
252,0.00396076407579
253,0.00771320009197
254,0.0117078077501
255,0.00896101708686
256,0.0119527365887
257,0.00361759266878
258,0.00625413538571
259,0.00868082230721
260,0.0117354169766
261,0.0339409377266
262,0.00865328979049
263,0.00648762889928
264,0.00584983199505
265,0.00434607946406
266,0.0133453932669
267,0.0109211164924
268,0.0567326456167
269,0.00239701712598
270,0.0179248786993
271,0.0316937883795
272,0.147029380705
273,0.0028427392248
274,0.00842174399307
275,0.00593619709143
276,0.00926018779787
277,0.00731342632153
278,0.0146553345658
279,0.00535273568042
280,0.0160990104474
281,0.0275909722066
282,0.00306860240033
283,0.0226477960085
284,0.0043549394638
285,0.00406813677282
286,0.0132839425417
287,0.00651703425764
288,0.0047180967461
289,0.0102267802325
290,0.00617080968916
291,0.00627613187098
292,0.084830524222
293,0.0182866187236
294,0.0122692978946
295,0.0130854819254
296,0.0137351028182
297,0.00900393808143
298,0.0180477029616
299,0.00459021256299
300,0.00418472963131
301,0.00486917202507
302,0.0114677045855
303,0.0155258000348
304,0.00949776448952
305,0.00711791910242
306,0.00772198715339
307,0.00549211713178
308,0.00398088151503
309,0.00393208735028
310,0.00544137325165
311,0.00578906595319
312,0.00532926859218
313,0.0062725331354
314,0.00552108683711
315,0.021143674892
316,0.0167254622564
317,0.0120891556365
318,0.0183084094453
319,0.0215360253053
320,0.0144930311149
321,0.00578631517403
322,0.00816918017367
323,0.00760215059868
324,0.0190708979716
325,0.0118601556824
326,0.0127391251039
327,0.00910667450152
328,0.0136653766451
329,0.00745484562425
330,0.00800028158404
331,0.0753141074409
332,0.0177252588126
333,0.00710887661944
334,0.00793076973397
335,0.0242272824959
336,0.00423686844273
337,0.0093515285928
338,0.00370000902301
339,0.0419856399889
340,0.00959983936614
341,0.00639429429322
342,0.00627915421295
343,0.00759222393967
344,0.00924190733784
345,0.00423256626414
346,0.0445053857054
347,0.00418101265238
348,0.0395780398759
349,0.0172784612312
350,0.00735444040244
351,0.00818312738995
352,0.0758279191732
353,0.00860287509957
354,0.00677246519754
355,0.0303679987001
356,0.0124363443337
357,0.0165568904102
358,0.0211972241785
359,0.0061685364684
360,0.00906599749468
361,0.0167580174465
362,0.00493961780934
363,0.00428118624248
364,0.0113460936793
365,0.00746781271593
366,0.0085686003173
367,0.00814565686291
368,0.0187930803374
369,0.0157954579383
370,0.0107993412842
371,0.0139380805258
372,0.00606451685086
373,0.0885311253884
374,0.0192197588383
375,0.00723254914192
376,0.00564960436297
377,0.0213175517991
378,0.00705713956034
379,0.0153016508587
380,0.00795658958719
381,0.0057760939469
382,0.0072599951724
383,0.0203350008794
384,0.0513392542546
385,0.017095841374
386,0.00274482146045
387,0.00612369667743
388,0.0226305042138
389,0.271631766354
390,0.0108072064422
391,0.34215545348
392,0.00980885435899
393,0.00857441024723
394,0.0125609855919
395,0.0675895353414
396,0.00448485774533
397,0.014422461121
398,0.0116664732891
399,0.00909742157233
400,0.00494199178824
401,0.0042370282783
402,0.012633938536
403,0.00662045836738
404,0.00599115213333
405,0.0152064640248
406,0.0313926508625
407,0.0685419032174
408,0.00752107847713
409,0.0271196948472
410,0.00947423838099
411,0.0111829674679
412,0.0401250926651
413,0.0571898520385
414,0.00817048893479
415,0.00656515634717
416,0.00786388437311
417,0.055281360157
418,0.00974128644255
419,0.00411229579643
420,0.0462467479621
421,0.0353379850069
422,0.00973179445431
423,0.0226463509241
424,0.00823792812578
425,0.0105613434971
426,0.00762069327865
427,0.010528213092
428,0.0036188371116
429,0.00896763552234
430,0.0073130459299
431,0.0814155534242
432,0.0981074452042
433,0.00962530840568
434,0.00444200553668
435,0.00707833613709
436,0.00760578261212
437,0.0165723559965
438,0.0124994172465
439,0.0180089504511
440,0.00833214620987
441,0.00727969841098
442,0.00944463525638
443,0.0109100700627
444,0.0145522044932
445,0.00686379229816
446,0.00881965168017
447,0.897328020032
448,0.0051866959371
449,0.00795545322753
450,0.00907770192164
451,0.0154085737694
452,0.00888505992769
453,0.00991466406031
454,0.0165328006552
455,0.00399340136637
456,0.0106287744346
457,0.00689466730893
458,0.0445770683172
459,0.0214293776288
460,0.00559909276078
461,0.0111357497561
462,0.00737703225668
463,0.00532911688464
464,0.00378297231491
465,0.00621429062687
466,0.0172075638671
467,0.0121763512559
468,0.0409985285921
469,0.00646546152953
470,0.00794527224498
471,0.00442486539688
472,0.0475913757747
473,0.00407258442546
474,0.00497991156011
475,0.899677034934
476,0.00809276159722
477,0.0164835490932
478,0.00696787710995
479,0.0200888718563
480,0.0105152675022
481,0.00320309638972
482,0.00684696839623
483,0.00535956224236
484,0.0134191392018
485,0.00462513108049
486,0.0457400076905
487,0.0150270150414
488,0.00910470477013
489,0.00764706472247
490,0.00885949560358
491,0.00734469326595
492,0.00830693798032
493,0.0132429310116
494,0.0268375718918
495,0.00819079745817
496,0.0105356564324
497,0.00922810837578
498,0.00823385868168
499,0.00466277464491
500,0.00945914947805
501,0.00384787019057
502,0.0120824527974
503,0.016686662161
504,0.014347045482
505,0.0125296947932
506,0.00651737492975
507,0.0622627797993
508,0.00754662287628
509,0.0155732386623
510,0.0155258921029
511,0.0108756172815
512,0.00989170870552
513,0.153619943389
514,0.00443053007519
515,0.0062003297646
516,0.00321184894522
517,0.00957253903421
518,0.0063733013119
519,0.00392160412286
520,0.00924655119523
521,0.0150026843876
522,0.0166692681091
523,0.00708051071587
524,0.0143692981184
525,0.0143286666789
526,0.0138855812036
527,0.0113737115108
528,0.010989748672
529,0.0262328850606
530,0.0121260833765
531,0.00991950181386
532,0.0267490054279
533,0.00951905338444
534,0.0111558943657
535,0.0116579207783
536,0.00750221512036
537,0.00427447302846
538,0.00720295447237
539,0.00374938710606
540,0.00355341781477
541,0.0174778491442
542,0.00753434379487
543,0.00506983753087
544,0.0106053265248
545,0.00550372677161
546,0.00986554391528
547,0.00425492191766
548,0.00893465717704
549,0.00768940897619
550,0.0170583543519
551,0.00371608821411
552,0.00674485499769
553,0.0327120701738
554,0.00888423874794
555,0.0055974528247
556,0.00699268544158
557,0.0060082321491
558,0.00845374504039
559,0.0115460215002
560,0.00991215372412
561,0.00704360686687
562,0.0100926913728
563,0.0145742537474
564,0.00696198829842
565,0.00336750641122
566,0.0081813926394
567,0.0245239200864
568,0.00386297172247
569,0.0144289634177
570,0.465040547143
571,0.00572851153275
572,0.0179306376621
573,0.00441711223117
574,0.0159728768251
575,0.0125761403351
576,0.00777874327783
577,0.00690795131895
578,0.00513537302576
579,0.00648813816159
580,0.0253095243371
581,0.00277917685063
582,0.00730863114561
583,0.00578971969094
584,0.0172735056638
585,0.00335962555164
586,0.00482467482679
587,0.0101822716931
588,0.0141551053579
589,0.0224261402966
590,0.00246099929663
591,0.0165660450485
592,0.00526956614825
593,0.00766143905872
594,0.0274404733049
595,0.0101035873019
596,0.0153191334972
597,0.00446240444743
598,0.0513279763723
599,0.0147671588189
600,0.00295699395832
601,0.879609773437
602,0.00755224456385
603,0.00757547246961
604,0.00762471259373
605,0.00315325093773
606,0.00479543895351
607,0.00980847594019
608,0.00378627301306
609,0.00754092219201
610,0.00383872929767
611,0.00799208736327
612,0.0214689932099
613,0.00833951922687
614,0.00843078475519
615,0.00786535721952
616,0.0148846034927
617,0.0159598259831
618,0.00543108656157
619,0.0047715406735
620,0.00635814083818
621,0.0106030021454
622,0.00409310587935
623,0.00630422046877
624,0.0164850665345
625,0.0670087722183
626,0.0105489323399
627,0.0927728191945
628,0.01848840302
629,0.0119806633157
630,0.00277762331629
631,0.0177041803786
632,0.0160557823299
633,0.00693555886369
634,0.0198634754807
635,0.00920457746447
636,0.0128845472094
637,0.00539245356088
638,0.0130400635151
639,0.00804317621846
640,0.00667000781737
641,0.0157046083034
642,0.00418849030635
643,0.0116267140682
644,0.0156379129332
645,0.00382585101402
646,0.00558875616463
647,0.0187913136421
648,0.0144976803822
649,0.0349679579267
650,0.0021715451156
651,0.0274609821573
652,0.0123505482247
653,0.0148975150976
654,0.023654858687
655,0.0249467757541
656,0.00735343879011
657,0.0197066986204
658,0.00300869849455
659,0.0175375864141
660,0.00610898306162
661,0.0139670300109
662,0.0261887394979
663,0.0284192829535
664,0.0502037725634
665,0.010726057744
666,0.00990814406174
667,0.00891115988161
668,0.0164087306044
669,0.00463945413099
670,0.00522817227639
671,0.0455990416725
672,0.0122310370336
673,0.00806404468461
674,0.00950707809349
675,0.0276391406897
676,0.0134424089509
677,0.00511400797298
678,0.0236035572646
679,0.0185210422314
680,0.00713195032868
681,0.00855785380924
682,0.00801334888592
683,0.0199621046369
684,0.0149757694577
685,0.00497345598758
686,0.00646874470587
687,0.0131830373733
688,0.00528097647686
689,0.00992712343949
690,0.0031245907501
691,0.010690802272
692,0.0131364485297
693,0.0152579192103
694,0.00508445767007
695,0.611127938942
696,0.0132049146239
697,0.00475562462218
698,0.0089803847023
699,0.00899381506632
700,0.0103187309935
701,0.0127355543818
702,0.010889161122
703,0.0160375717758
704,0.0060733735349
705,0.0131063987733
706,0.00813724629869
707,0.00344133119369
708,0.00988664831968
709,0.00526283889056
710,0.00538178537268
711,0.00467092335604
712,0.0059741507777
713,0.00440332364652
714,0.00597257136093
715,0.00794390191726
716,0.00590300328064
717,0.0630301468345
718,0.00459358517462
719,0.00812083089602
720,0.013751474887
721,0.00783437131359
722,0.00609202319214
723,0.00524771627785
724,0.0112947577714
725,0.00634074592246
726,0.0596267958874
727,0.00587471711758
728,0.00420815471634
729,0.692667114086
730,0.00819986454191
731,0.00548982672017
732,0.00465284622
733,0.00411449208154
734,0.0142833910895
735,0.0327605573868
736,0.00523978800025
737,0.0134336923283
738,0.0110326112646
739,0.00627209083585
740,0.00688050429511
741,0.004400771794
742,0.0143561777373
743,0.00654863187089
744,0.00707938122847
745,0.00348784517373
746,0.00545753448624
747,0.0206198055278
748,0.00772803702554
749,0.00659497062031
750,0.00663331256659
751,0.00650828059929
752,0.00372799751218
753,0.00834281710664
754,0.0273185259358
755,0.00543431109341
756,0.00336581944127
757,0.0105876744243
758,0.0211127595723
759,0.00320196498106
760,0.00572971849252
761,0.0145291792151
762,0.00608059050734
763,0.00553961969762
764,0.0146644021122
765,0.00516280886764
766,0.00844917413804
767,0.00696686174495
768,0.00714919573759
769,0.0143635821047
770,0.00431128931194
771,0.00483531185867
772,0.00360752729349
773,0.0114644832893
774,0.00680451609154
775,0.00751909870847
776,0.0212500226201
777,0.00895078217315
778,0.00403582474844
779,0.00927016685448
780,0.0093022792016
781,0.0101502272453
782,0.00579554005274
783,0.00789017999198
784,0.00993281367721
785,0.00515849463646
786,0.0899133065339
787,0.0057981167559
788,0.0105502809935
789,0.0155616737147
790,0.00963092133375
791,0.0202473367771
792,0.0324712829727
793,0.0428065036615
794,0.0269712025385
795,0.0113404579581
796,0.00656138825265
797,0.0123795074709
798,0.00942699766534
799,0.00387886062601
800,0.0189471874443
801,0.0121599616546
802,0.0058008657562
803,0.00490156811282
804,0.00895277096567
805,0.032721346922
806,0.00891478054294
807,0.00358013417669
808,0.00847525850508
809,0.00986923700964
810,0.00773354037317
811,0.00650947515501
812,0.00640081014816
813,0.0102225193405
814,0.00864841076636
815,0.168417643984
816,0.0930670909585
817,0.00649192449212
818,0.199203227699
819,0.0559514704196
820,0.0124374979027
821,0.00488758238177
822,0.00615326413421
823,0.0093609887472
824,0.00550064795911
825,0.0057506851279
826,0.00425724987272
827,0.00740355905706
828,0.00377123402154
829,0.00849836817104
830,0.00859949844909
831,0.0354708381403
832,0.00663731783803
833,0.00932960434648
834,0.00907830758724
835,0.0408112690029
836,0.00895315099744
837,0.00707444300209
838,0.00794075315434
839,0.00792802885337
840,0.00862156106104
841,0.00894798865071
842,0.0322357695958
843,0.0230315387814
844,0.0125295407132
845,0.0100648442508
846,0.00341838272034
847,0.0117818684833
848,0.00609043692309
849,0.0054201535495
850,0.0624991932365
851,0.00782184204412
852,0.0264077993984
853,0.00399428821415
854,0.64018841031
855,0.00958194444479
856,0.010662062444
857,0.00489424935724
858,0.0842909668408
859,0.0405136842664
860,0.00731567433809
861,0.0209766703579
862,0.0224825857287
863,0.0122870212849
864,0.00885577549625
865,0.00912398928432
866,0.0101621815009
867,0.00540930999998
868,0.00937594742553
869,0.0126161839177
870,0.01599900061
871,0.00655230772065
872,0.0398636765301
873,0.0116007211447
874,0.00464393889624
875,0.0246235872503
876,0.00735747902883
877,0.00926192831594
878,0.261518888006
879,0.00654252075496
880,0.00745149736688
881,0.0104767797111
882,0.0108470955465
883,0.00376587620001
884,0.00453968087332
885,0.0130445235079
886,0.0120854055056
887,0.0128652410205
888,0.00650294892548
889,0.0104862247271
890,0.0107318412513
891,0.0219203545402
892,0.0217096025331
893,0.00874423652863
894,0.00618922840841
895,0.00611490411805
896,0.00168163650747
897,0.00506783444081
898,0.127700086439
899,0.00590308685348
900,0.0088489437057
901,0.0155873112503
902,0.00508785075291
903,0.00559859230568
904,0.00433726433196
905,0.0312181378311
906,0.0103104451047
907,0.0134892487682
908,0.00654460948522
909,0.0173368836974
910,0.00416375475449
911,0.006259510525
912,0.0123017863904
913,0.00818796158562
914,0.016192952596
915,0.0168452359902
916,0.00937658667905
917,0.0279312248115
918,0.00585939464029
919,0.00799139599695
920,0.00825999260293
921,0.0191285779622
922,0.0116495746563
923,0.0201907320046
924,0.029535690323
925,0.0166682548045
926,0.0165942472751
927,0.0118920721629
928,0.0072487694593
929,0.0176092211104
930,0.00724908057696
931,0.0387865702316
932,0.0102154784267
933,0.0049379502697
934,0.00419757295106
935,0.0762413313125
936,0.00431784007223
937,0.00535075167454
938,0.00685948293274
939,0.00427043835581
940,0.00686893476499
941,0.00443854926548
942,0.0188275221766
943,0.0215017330133
944,0.00553495301491
945,0.00744542812066
946,0.0417053049243
947,0.018804622854
948,0.00311445713605
949,0.0336730041374
950,0.00892632303293
951,0.0104869376011
952,0.0185293894875
953,0.00430276660505
954,0.010399134245
955,0.0205466636071
956,0.00496342325525
957,0.0658350532828
958,0.0135366740966
959,0.00584845513017
960,0.00347832147921
961,0.745934179926
962,0.012345411838
963,0.00833091733379
964,0.00557051485429
965,0.00841460485568
966,0.0126740458542
967,0.00629405248497
968,0.00553501207629
969,0.0252335749831
970,0.00629907730644
971,0.00580843321326
972,0.0226694625537
973,0.00427222425057
974,0.0498360489046
975,0.00719016190959
976,0.00539534431681
977,0.0168301029791
978,0.0308860333939
979,0.0276497719114
980,0.0107485938841
981,0.00512513851915
982,0.0553329729784
983,0.00597202564576
984,0.0292725201073
985,0.0130082653805
986,0.015119902181
987,0.00945847156461
988,0.0301021061093
989,0.00921909859661
990,0.0200014414325
991,0.00743377732252
992,0.00578884128154
993,0.00570903056013
994,0.00478951808314
995,0.00387629276095
996,0.0194166341355
997,0.044076880547
998,0.00791231023475
999,0.236052379722
1000,0.0230504597793
1001,0.00883035751696
1002,0.0102167308501
1003,0.128077156757
1004,0.00524224962947
1005,0.0284536636116
1006,0.009611666967
1007,0.0124137656111
1008,0.0522675817574
1009,0.0124815996185
1010,0.0080856494476
1011,0.00554206386601
1012,0.0120327444807
1013,0.0218381989617
1014,0.00778833457421
1015,0.00585373038655
1016,0.220030568211
1017,0.0045048190227
1018,0.00690451248431
1019,0.0412219786884
1020,0.00364793280643
1021,0.013991616515
1022,0.00357044085447
1023,0.0123391989596
1024,0.00614770185959
1025,0.00521317025084
1026,0.0244918792481
1027,0.016015849041
1028,0.0114808546489
1029,0.00707935330207
1030,0.00466335656847
1031,0.00585590653879
1032,0.00549415626606
1033,0.00453998160316
1034,0.0199808975249
1035,0.963033757685
1036,0.00435090994534
1037,0.00573054009507
1038,0.0123383777456
1039,0.0379220270348
1040,0.0070557449713
1041,0.00331093002884
1042,0.0197523965664
1043,0.00690592197132
1044,0.00598062597772
1045,0.0124178202823
1046,0.0058815509764
1047,0.0135519870481
1048,0.00947595397744
1049,0.00438744142599
1050,0.00614946027058
1051,0.00798273684111
1052,0.00605537983699
1053,0.0306175818945
1054,0.00630858859858
1055,0.0100707468161
1056,0.00276896150656
1057,0.0150562095203
1058,0.00330076592285
1059,0.00909625878436
1060,0.010001857354
1061,0.00458927038715
1062,0.00588079115647
1063,0.0249599931156
1064,0.00711733075748
1065,0.00695996720612
1066,0.0829777001428
1067,0.0031535792225
1068,0.00972112797975
1069,0.00369079310584
1070,0.00582290981974
1071,0.0146516125552
1072,0.0252693758845
1073,0.00498696110053
1074,0.00936258998086
1075,0.00392907870956
1076,0.00472086580718
1077,0.00756156920803
1078,0.00762324597852
1079,0.00862133907462
1080,0.0073005585245
1081,0.00693287346684
1082,0.0122077085021
1083,0.00681345626509
1084,0.00631110143671
1085,0.00794152960454
1086,0.0120086752606
1087,0.46302858801
1088,0.67843513169
1089,0.00540346293473
1090,0.00656746115664
1091,0.00373308875506
1092,0.0145307008524
1093,0.0464715674211
1094,0.0103065956958
1095,0.00834446928713
1096,0.00255567919713
1097,0.00582752367363
1098,0.0336464592831
1099,0.00390461235484
1100,0.00840299227329
1101,0.00903365457252
1102,0.0193887277143
1103,0.0030188717378
1104,0.00596753560507
1105,0.0135308986106
1106,0.00906405760425
1107,0.00383892456247
1108,0.0235665633593
1109,0.0042444644432
1110,0.00533831189674
1111,0.0092055612578
1112,0.0106211540554
1113,0.00798597217539
1114,0.00316521083983
1115,0.00359175398083
1116,0.00423211921534
1117,0.00386255471683
1118,0.00430270621513
1119,0.00964691989553
1120,0.00865483778914
1121,0.0114873689663
1122,0.162244107853
1123,0.0077202875978
1124,0.00403020800914
1125,0.710159999375
1126,0.00346019784932
1127,0.0254803517383
1128,0.00273954857685
1129,0.00878911460829
1130,0.00605222174595
1131,0.0139975680947
1132,0.0652564845371
1133,0.0045375711487
1134,0.00371101793884
1135,0.00944979692219
1136,0.00572095555239
1137,0.0116991494134
1138,0.0145042643688
1139,0.123015986428
1140,0.00853798599636
1141,0.303734334154
1142,0.00406511299049
1143,0.00492418854511
1144,0.00242660031107
1145,0.00581206589335
1146,0.00341615009277
1147,0.0206791992967
1148,0.00935879092145
1149,0.00539891243561
1150,0.0109109007782
1151,0.0166247004501
1152,0.00733240299598
1153,0.0162949935272
1154,0.00725434807388
1155,0.0252046279039
1156,0.0107450554121
1157,0.00650912837554
1158,0.00993067993973
1159,0.0463462987285
1160,0.00768323155946
1161,0.00815867756241
1162,0.00559860707086
1163,0.0137092176858
1164,0.0108735565221
1165,0.00574854565392
1166,0.0109051957821
1167,0.00885720425286
1168,0.00828436002975
1169,0.00459355009535
1170,0.00828642546464
1171,0.00364304944019
1172,0.00641761090355
1173,0.219028622993
1174,0.134065077335
1175,0.00804679968701
1176,0.00600621089932
1177,0.00384324036706
1178,0.00543126645823
1179,0.0100450647892
1180,0.00558490973851
1181,0.00491236489002
1182,0.00303801129821
1183,0.0260957349205
1184,0.00585721224406
1185,0.00865211976232
1186,0.00702689058941
1187,0.00437100041775
1188,0.0115143948427
1189,0.0064337730982
1190,0.275352555177
1191,0.043140323206
1192,0.00773071441599
1193,0.00853285824355
1194,0.347548274904
1195,0.0245020242687
1196,0.012274429754
1197,0.0102758417896
1198,0.00227719026367
1199,0.130420709217
1200,0.00812035524423
1201,0.0284217018502
1202,0.00444605071315
1203,0.00938268499414
1204,0.00320541693534
1205,0.0103082072579
1206,0.0190838966961
1207,0.00741411099922
1208,0.0361667877522
1209,0.00620070337842
1210,0.0111415734826
1211,0.0782138994717
1212,0.00337144420483
1213,0.0188195853339
1214,0.00463380711543
1215,0.00866849877333
1216,0.00707769578874
1217,0.00813823202229
1218,0.00469553843381
1219,0.00601437757203
1220,0.0155649638496
1221,0.0073992102338
1222,0.0378765707244
1223,0.00747277055252
1224,0.00772520624251
1225,0.00482712283759
1226,0.0227356239399
1227,0.0218756224171
1228,0.00920394903288
1229,0.00478794080267
1230,0.00499510232298
1231,0.030154049976
1232,0.0143030897937
1233,0.00455191388432
1234,0.00589605143934
1235,0.00846708993063
1236,0.00978738678005
1237,0.00782150885512
1238,0.00740298647162
1239,0.00661965101404
1240,0.064634807324
1241,0.0136037238009
1242,0.00855975376549
1243,0.00302145678889
1244,0.0101744003173
1245,0.0117329050976
1246,0.00572322141406
1247,0.0170737109449
1248,0.246958555507
1249,0.00758020012905
1250,0.0140854827303
1251,0.00494703552504
1252,0.00733068662074
1253,0.00707863412706
1254,0.0104784987845
1255,0.0156770813665
1256,0.00888190081127
1257,0.00507603426564
1258,0.00559400694793
1259,0.0170387323217
1260,0.00630260074731
1261,0.00699113336136
1262,0.0102833236164
1263,0.0102502151777
1264,0.0085275590213
1265,0.00673243340519
1266,0.0159238051516
1267,0.00779486952917
1268,0.00511943459783
1269,0.00925012299044
1270,0.0160838109011
1271,0.00602405235213
1272,0.00662771227616
1273,0.0191976131221
1274,0.293801350777
1275,0.0127266115822
1276,0.0134884272331
1277,0.0075077729283
1278,0.0125674200114
1279,0.0052751015181
1280,0.00848945026526
1281,0.00370359802154
1282,0.00647969878932
1283,0.0077459234158
1284,0.084513146186
1285,0.0311510196464
1286,0.00779470425325
1287,0.00501330097734
1288,0.00824037450621
1289,0.0247373927029
1290,0.00530037442531
1291,0.0100862829649
1292,0.0208460422382
1293,0.0130637706069
1294,0.0148944817639
1295,0.0095649045661
1296,0.0146490000722
1297,0.00529847245912
1298,0.00936877351028
1299,0.0690062771498
1300,0.0109542930664
1301,0.0106652626913
1302,0.00452013713239
1303,0.00699023769759
1304,0.0124846268322
1305,0.039036112003
1306,0.00606997290658
1307,0.00804473881879
1308,0.00606189924296
1309,0.00513196228117
1310,0.00802026188313
1311,0.00522177362607
1312,0.0130891337154
1313,0.0118390979363
1314,0.00429551739139
1315,0.0403431185686
1316,0.00539179577554
1317,0.0731495806823
1318,0.00467938628464
1319,0.0239120961934
1320,0.00413448291773
1321,0.0218643109832
1322,0.00708687632029
1323,0.00462076849414
1324,0.220753001425
1325,0.00647369412369
1326,0.00628755239678
1327,0.0149059740339
1328,0.00704499902984
1329,0.0301591223941
1330,0.00777476113219
1331,0.016263887557
1332,0.00558690454598
1333,0.0333818987645
1334,0.0110245838338
1335,0.004523825655
1336,0.0153732404868
1337,0.0163838262283
1338,0.0286448341431
1339,0.0315353633421
1340,0.00569314595858
1341,0.0258254275472
1342,0.0078375396483
1343,0.00982962636168
1344,0.00432186996911
1345,0.005750306413
1346,0.00794002917969
1347,0.0529830373693
1348,0.00278807688438
1349,0.00521211963861
1350,0.00940274405162
1351,0.00219560908028
1352,0.00500386795995
1353,0.0260765570366
1354,0.00415333190891
1355,0.00437442579011
1356,0.0951113195159
1357,0.00547067318343
1358,0.0184936207224
1359,0.00780270866221
1360,0.00975263722417
1361,0.012274062743
1362,0.00490175412964
1363,0.0187216009648
1364,0.00802245678805
1365,0.00651464393772
1366,0.0142758808971
1367,0.0243781385004
1368,0.0039641587085
1369,0.00881005549674
1370,0.00814493347618
1371,0.0318930238609
